species	length	name
PBI	43	PBIGNG11696
PBI	152	PBIGNG11697
PBI	99	PBIGNG11698
PBI	346	PBIGNG11699
PBI	77	PBIGNG11700
PBI	999	PBIGNG11701
PBI	501	PBIGNG11702
PBI	152	PBIGNG11703
PBI	744	PBIGNG11704
PBI	38	PBIGNG11705
PBI	520	PBIGNG11706
PBI	1068	PBIGNG11707
PBI	49	PBIGNG11708
PBI	469	PBIGNG11709
PBI	263	PBIGNG11710
PBI	139	PBIGNG11711
PBI	18	PBIGNG11712
PBI	65	PBIGNG11713
PBI	60	PBIGNG11714
PBI	173	PBIGNG11715
PBI	2165	PBIGNG11716
PBI	58	PBIGNG11717
PBI	98	PBIGNG11718
PBI	347	PBIGNG11719
PBI	280	PBIGNG11720
PBI	144	PBIGNG11721
PBI	16	PBIGNG11722
PBI	194	PBIGNG11723
PBI	123	PBIGNG11724
PBI	1117	PBIGNG11725
PBI	192	PBIGNG11726
PBI	47	PBIGNG11727
PBI	59	PBIGNG11728
PBI	41	PBIGNG11729
PBI	19	PBIGNG11730
PBI	22	PBIGNG11731
PBI	50	PBIGNG11732
PBI	375	PBIGNG11733
PBI	546	PBIGNG11734
PBI	30	PBIGNG11735
PBI	688	PBIGNG11736
PBI	15	PBIGNG11737
PBI	89	PBIGNG11738
PBI	361	PBIGNG11739
PBI	136	PBIGNG11740
PBI	143	PBIGNG11741
PBI	165	PBIGNG11742
PBI	269	PBIGNG11743
PBI	128	PBIGNG11744
PBI	38	PBIGNG11745
PBI	426	PBIGNG11746
PBI	31	PBIGNG11747
PBI	253	PBIGNG11748
PBI	307	PBIGNG11749
PBI	296	PBIGNG11750
PBI	484	PBIGNG11751
PBI	474	PBIGNG11752
PBI	743	PBIGNG11753
PBI	21	PBIGNG11754
PBI	345	PBIGNG11755
PBI	207	PBIGNG11756
PBI	914	PBIGNG11757
PBI	395	PBIGNG11758
PBI	152	PBIGNG11759
PBI	221	PBIGNG11760
PBI	42	PBIGNG11761
PBI	44	PBIGNG11762
PBI	200	PBIGNG11763
PBI	1041	PBIGNG11764
PBI	69	PBIGNG11765
PBI	1598	PBIGNG11766
PBI	1013	PBIGNG11767
PBI	87	PBIGNG11768
PBI	464	PBIGNG11769
PBI	29	PBIGNG11770
PBI	29	PBIGNG11771
PBI	107	PBIGNG11772
PBI	301	PBIGNG11773
PBI	293	PBIGNG11774
PBI	143	PBIGNG11775
PBI	800	PBIGNG11776
PBI	283	PBIGNG11777
PBI	129	PBIGNG11778
PBI	167	PBIGNG11779
PBI	66	PBIGNG11780
PBI	132	PBIGNG11781
PBI	275	PBIGNG11782
PBI	138	PBIGNG11783
PBI	92	PBIGNG11784
PBI	259	PBIGNG11785
PBI	80	PBIGNG11786
PBI	47	PBIGNG11787
PBI	310	PBIGNG11788
PBI	443	PBIGNG11789
PBI	24	PBIGNG11790
PBI	1741	PBIGNG11791
PBI	162	PBIGNG11792
PBI	264	PBIGNG11793
PBI	1012	PBIGNG11794
PBI	24	PBIGNG11795
PBI	35	PBIGNG11796
PBI	55	PBIGNG11797
PBI	15	PBIGNG11798
PBI	640	PBIGNG11799
PBI	271	PBIGNG11800
PBI	147	PBIGNG11801
PBI	125	PBIGNG11802
PBI	512	PBIGNG11803
PBI	159	PBIGNG11804
PBI	1065	PBIGNG11805
PBI	178	PBIGNG11806
PBI	555	PBIGNG11807
PBI	53	PBIGNG11808
PBI	71	PBIGNG11809
PBI	109	PBIGNG11810
PBI	96	PBIGNG11811
PBI	93	PBIGNG11812
PBI	102	PBIGNG11813
PBI	71	PBIGNG11814
PBI	548	PBIGNG11815
PBI	237	PBIGNG11816
PBI	99	PBIGNG11817
PBI	182	PBIGNG11818
PBI	322	PBIGNG11819
PBI	39	PBIGNG11820
PBI	253	PBIGNG11821
PBI	14	PBIGNG11822
PBI	11	PBIGNG11823
PBI	561	PBIGNG11824
PBI	68	PBIGNG11825
PBI	709	PBIGNG11826
PBI	79	PBIGNG11827
PBI	355	PBIGNG11828
PBI	893	PBIGNG11829
PBI	7	PBIGNG11830
PBI	13	PBIGNG11831
PBI	18	PBIGNG11832
PBI	84	PBIGNG11833
PBI	14	PBIGNG11834
PBI	42	PBIGNG11835
PBI	197	PBIGNG11836
PBI	104	PBIGNG11837
PBI	189	PBIGNG11838
PBI	63	PBIGNG11839
PBI	280	PBIGNG11840
PBI	473	PBIGNG11841
PBI	226	PBIGNG11842
PBI	58	PBIGNG11843
PBI	45	PBIGNG11844
PBI	120	PBIGNG11845
PBI	41	PBIGNG11846
PBI	137	PBIGNG11847
PBI	325	PBIGNG11848
PBI	45	PBIGNG11849
PBI	785	PBIGNG11850
PBI	835	PBIGNG11851
PBI	1313	PBIGNG11852
PBI	67	PBIGNG11853
PBI	214	PBIGNG11854
PBI	89	PBIGNG11855
PBI	29	PBIGNG11856
PBI	499	PBIGNG11857
PBI	296	PBIGNG11858
PBI	40	PBIGNG11859
PBI	24	PBIGNG11860
PBI	28	PBIGNG11861
PBI	272	PBIGNG11862
PBI	142	PBIGNG11863
PBI	249	PBIGNG11864
PBI	338	PBIGNG11865
PBI	55	PBIGNG11866
PBI	16	PBIGNG11867
PBI	37	PBIGNG11868
PBI	181	PBIGNG11869
PBI	379	PBIGNG11870
PBI	577	PBIGNG11871
PBI	439	PBIGNG11872
PBI	263	PBIGNG11873
PBI	880	PBIGNG11874
PBI	647	PBIGNG11875
PBI	20	PBIGNG11876
PBI	1319	PBIGNG11877
PBI	94	PBIGNG11878
PBI	260	PBIGNG11879
PBI	26	PBIGNG11880
PBI	82	PBIGNG11881
PBI	85	PBIGNG11882
PBI	1281	PBIGNG11883
PBI	378	PBIGNG11884
PBI	297	PBIGNG11885
PBI	55	PBIGNG11886
PBI	32	PBIGNG11887
PBI	67	PBIGNG11888
PBI	31	PBIGNG11889
PBI	7	PBIGNG11890
PBI	31	PBIGNG11891
PBI	90	PBIGNG11892
PBI	37	PBIGNG11893
PBI	74	PBIGNG11894
PBI	425	PBIGNG11895
PBI	173	PBIGNG11896
PBI	34	PBIGNG11897
PBI	40	PBIGNG11898
PBI	124	PBIGNG11899
PBI	77	PBIGNG11900
PBI	47	PBIGNG11901
PBI	83	PBIGNG11902
PBI	24	PBIGNG11903
PBI	829	PBIGNG11904
PBI	506	PBIGNG11905
PBI	72	PBIGNG11906
PBI	96	PBIGNG11907
PBI	99	PBIGNG11908
PBI	612	PBIGNG11909
PBI	364	PBIGNG11910
PBI	90	PBIGNG11911
PBI	27	PBIGNG11912
PBI	843	PBIGNG11913
PBI	182	PBIGNG11914
PBI	50	PBIGNG11915
PBI	12	PBIGNG11916
PBI	437	PBIGNG11917
PBI	707	PBIGNG11918
PBI	391	PBIGNG11919
PBI	25	PBIGNG11920
PBI	678	PBIGNG11921
PBI	950	PBIGNG11922
PBI	173	PBIGNG11923
PBI	195	PBIGNG11924
PBI	35	PBIGNG11925
PBI	13	PBIGNG11926
PBI	27	PBIGNG11927
PBI	29	PBIGNG11928
PBI	178	PBIGNG11929
PBI	40	PBIGNG11930
PBI	120	PBIGNG11931
PBI	348	PBIGNG11932
PBI	125	PBIGNG11933
PBI	39	PBIGNG11934
PBI	20	PBIGNG11935
PBI	49	PBIGNG11936
PBI	213	PBIGNG11937
PBI	23	PBIGNG11938
PBI	153	PBIGNG11939
PBI	20	PBIGNG11940
PBI	21	PBIGNG11941
PBI	234	PBIGNG11942
PBI	21	PBIGNG11943
PBI	1371	PBIGNG11944
PBI	81	PBIGNG11945
PBI	6	PBIGNG11946
PBI	34	PBIGNG11947
PBI	12	PBIGNG11948
PBI	22	PBIGNG11949
PBI	30	PBIGNG11950
PBI	70	PBIGNG11951
PBI	58	PBIGNG11952
PBI	120	PBIGNG11953
PBI	553	PBIGNG11954
PBI	35	PBIGNG11955
PBI	859	PBIGNG11956
PBI	23	PBIGNG11957
PBI	376	PBIGNG11958
PBI	211	PBIGNG11959
PBI	10	PBIGNG11960
PBI	350	PBIGNG11961
PBI	105	PBIGNG11962
PBI	997	PBIGNG11963
PBI	250	PBIGNG11964
PBI	558	PBIGNG11965
PBI	46	PBIGNG11966
PBI	46	PBIGNG11967
PBI	25	PBIGNG11968
PBI	138	PBIGNG11969
PBI	726	PBIGNG11970
PBI	642	PBIGNG11971
PBI	1254	PBIGNG11972
PBI	2157	PBIGNG11973
PBI	420	PBIGNG11974
PBI	1992	PBIGNG11975
PBI	740	PBIGNG11976
PBI	43	PBIGNG11977
PBI	49	PBIGNG11978
PBI	95	PBIGNG11979
PBI	1619	PBIGNG11980
PBI	49	PBIGNG11981
PBI	95	PBIGNG11982
PBI	36	PBIGNG11983
PBI	26	PBIGNG11984
PBI	37	PBIGNG11985
PBI	365	PBIGNG11986
PBI	1384	PBIGNG11987
PBI	319	PBIGNG11988
PBI	553	PBIGNG11989
PBI	165	PBIGNG11990
PBI	27	PBIGNG11991
PBI	11	PBIGNG11992
PBI	71	PBIGNG11993
PBI	70	PBIGNG11994
PBI	502	PBIGNG11995
PBI	637	PBIGNG11996
PBI	56	PBIGNG11997
PBI	57	PBIGNG11998
PBI	235	PBIGNG11999
PBI	271	PBIGNG12000
PBI	479	PBIGNG12001
PBI	46	PBIGNG12002
PBI	327	PBIGNG12003
PBI	34	PBIGNG12004
PBI	30	PBIGNG12005
PBI	169	PBIGNG12006
PBI	83	PBIGNG12007
PBI	174	PBIGNG12008
PBI	103	PBIGNG12009
PBI	21	PBIGNG12010
PBI	211	PBIGNG12011
PBI	22	PBIGNG12012
PBI	90	PBIGNG12013
PBI	591	PBIGNG12014
PBI	432	PBIGNG12015
PBI	282	PBIGNG12016
PBI	579	PBIGNG12017
PBI	594	PBIGNG12018
PBI	105	PBIGNG12019
PBI	635	PBIGNG12020
PBI	679	PBIGNG12021
PBI	16	PBIGNG12022
PBI	59	PBIGNG12023
PBI	395	PBIGNG12024
PBI	4	PBIGNG12025
PBI	66	PBIGNG12026
PBI	245	PBIGNG12027
PBI	25	PBIGNG12028
PBI	168	PBIGNG12029
PBI	737	PBIGNG12030
PBI	93	PBIGNG12031
PBI	30	PBIGNG12032
PBI	16	PBIGNG12033
PBI	14	PBIGNG12034
PBI	63	PBIGNG12035
PBI	283	PBIGNG12036
PBI	46	PBIGNG12037
PBI	93	PBIGNG12038
PBI	68	PBIGNG12039
PBI	51	PBIGNG12040
PBI	31	PBIGNG12041
PBI	761	PBIGNG12042
PBI	18	PBIGNG12043
PBI	29	PBIGNG12044
PBI	51	PBIGNG12045
PBI	34	PBIGNG12046
PBI	28	PBIGNG12047
PBI	440	PBIGNG12048
PBI	32	PBIGNG12049
PBI	121	PBIGNG12050
PBI	29	PBIGNG12051
PBI	192	PBIGNG12052
PBI	34	PBIGNG12053
PBI	769	PBIGNG12054
PBI	343	PBIGNG12055
PBI	113	PBIGNG12056
PBI	24	PBIGNG12057
PBI	775	PBIGNG12058
PBI	390	PBIGNG12059
PBI	793	PBIGNG12060
PBI	41	PBIGNG12061
PBI	80	PBIGNG12062
PBI	274	PBIGNG12063
PBI	19	PBIGNG12064
PBI	2751	PBIGNG33827
PBI	597	PBIGNG33828
PBI	27	PBIGNG33829
PBI	56	PBIGNG33830
PBI	13	PBIGNG33831
PBI	240	PBIGNG33832
PBI	909	PBIGNG33833
PBI	119	PBIGNG33834
PBI	48	PBIGNG33835
PBI	856	PBIGNG33836
PBI	315	PBIGNG33837
PBI	2873	PBIGNG33838
PBI	82	PBIGNG33839
PBI	42	PBIGNG33840
PBI	45	PBIGNG33841
PBI	13	PBIGNG33842
PBI	36	PBIGNG33843
PBI	205	PBIGNG33844
PBI	25	PBIGNG33845
PBI	374	PBIGNG33846
PBI	409	PBIGNG33847
PBI	320	PBIGNG33848
PBI	1565	PBIGNG38943
PBI	1645	PBIGNG38944
PBI	1040	PBIGNG38941
PBI	1632	PBIGNG38942
PBI	939	PBIGNG38945
PBI	755	PBIGNG38946
PBI	23	PBIGNG38947
PBI	147	PBIGNG39141
PBI	592	PBIGNG39140
PBI	1419	PBIGNG39142
PBI	135	PBIGNG32601
PBI	659	PBIGNG32602
PBI	694	PBIGNG32603
PBI	24	PBIGNG32604
PBI	149	PBIGNG32605
PBI	586	PBIGNG32606
PBI	930	PBIGNG32607
PBI	1280	PBIGNG32608
PBI	257	PBIGNG32609
PBI	108	PBIGNG32610
PBI	9	PBIGNG32611
PBI	127	PBIGNG32612
PBI	123	PBIGNG32613
PBI	260	PBIGNG32614
PBI	33	PBIGNG32615
PBI	521	PBIGNG32616
PBI	131	PBIGNG32617
PBI	35	PBIGNG32618
PBI	1730	PBIGNG32619
PBI	15	PBIGNG32620
PBI	9	PBIGNG32621
PBI	11	PBIGNG32622
PBI	39	PBIGNG32623
PBI	172	PBIGNG32624
PBI	247	PBIGNG32625
PBI	988	PBIGNG32626
PBI	387	PBIGNG32627
PBI	5339	PBIGNG32628
PBI	2181	PBIGNG32629
PBI	302	PBIGNG32630
PBI	854	PBIGNG32631
PBI	1361	PBIGNG32632
PBI	518	PBIGNG32633
PBI	1543	PBIGNG32634
PBI	1016	PBIGNG32635
PBI	1380	PBIGNG32636
PBI	209	PBIGNG32637
PBI	49	PBIGNG32638
PBI	29	PBIGNG32639
PBI	34	PBIGNG32640
PBI	71	PBIGNG32641
PBI	104	PBIGNG32642
PBI	23	PBIGNG32643
PBI	850	PBIGNG32644
PBI	153	PBIGNG32645
PBI	28	PBIGNG32646
PBI	729	PBIGNG32647
PBI	95	PBIGNG32648
PBI	373	PBIGNG32649
PBI	377	PBIGNG32650
PBI	923	PBIGNG28317
PBI	478	PBIGNG28318
PBI	213	PBIGNG28319
PBI	178	PBIGNG28320
PBI	851	PBIGNG28321
PBI	165	PBIGNG28322
PBI	206	PBIGNG28323
PBI	524	PBIGNG28324
PBI	107	PBIGNG28325
PBI	94	PBIGNG28326
PBI	25	PBIGNG28327
PBI	379	PBIGNG28328
PBI	224	PBIGNG28329
PBI	673	PBIGNG28330
PBI	503	PBIGNG28331
PBI	66	PBIGNG28332
PBI	554	PBIGNG28333
PBI	963	PBIGNG28334
PBI	81	PBIGNG28335
PBI	287	PBIGNG28336
PBI	233	PBIGNG28337
PBI	1638	PBIGNG28338
PBI	352	PBIGNG28339
PBI	62	PBIGNG28340
PBI	62	PBIGNG28341
PBI	820	PBIGNG28342
PBI	206	PBIGNG28343
PBI	130	PBIGNG28344
PBI	63	PBIGNG28345
PBI	48	PBIGNG28346
PBI	33	PBIGNG28347
PBI	94	PBIGNG28348
PBI	1637	PBIGNG28349
PBI	194	PBIGNG28350
PBI	89	PBIGNG28351
PBI	95	PBIGNG28352
PBI	24	PBIGNG28353
PBI	55	PBIGNG28354
PBI	1647	PBIGNG28355
PBI	1834	PBIGNG38810
PBI	525	PBIGNG38811
PBI	1009	PBIGNG38809
PBI	762	PBIGNG38799
PBI	1144	PBIGNG38800
PBI	165	PBIGNG38802
PBI	124	PBIGNG38803
PBI	144	PBIGNG38801
PBI	3341	PBIGNG38804
PBI	807	PBIGNG38805
PBI	1165	PBIGNG38807
PBI	167	PBIGNG38808
PBI	391	PBIGNG32561
PBI	163	PBIGNG32562
PBI	37	PBIGNG32563
PBI	640	PBIGNG32564
PBI	598	PBIGNG32565
PBI	1446	PBIGNG32566
PBI	772	PBIGNG32567
PBI	428	PBIGNG32568
PBI	6	PBIGNG32569
PBI	483	PBIGNG32570
PBI	267	PBIGNG32571
PBI	1211	PBIGNG32572
PBI	806	PBIGNG32573
PBI	288	PBIGNG32574
PBI	458	PBIGNG32575
PBI	148	PBIGNG32576
PBI	84	PBIGNG32577
PBI	29	PBIGNG32578
PBI	17	PBIGNG32579
PBI	120	PBIGNG32580
PBI	124	PBIGNG32581
PBI	205	PBIGNG32582
PBI	51	PBIGNG32583
PBI	310	PBIGNG32584
PBI	86	PBIGNG32585
PBI	160	PBIGNG32586
PBI	1208	PBIGNG32587
PBI	166	PBIGNG32588
PBI	595	PBIGNG32589
PBI	589	PBIGNG32590
PBI	105	PBIGNG32591
PBI	256	PBIGNG32592
PBI	313	PBIGNG32593
PBI	40	PBIGNG32594
PBI	62	PBIGNG32595
PBI	338	PBIGNG32596
PBI	278	PBIGNG32597
PBI	529	PBIGNG32598
PBI	423	PBIGNG32599
PBI	46	PBIGNG32600
PBI	1401	PBIGNG32532
PBI	755	PBIGNG32533
PBI	481	PBIGNG32534
PBI	227	PBIGNG32535
PBI	56	PBIGNG32536
PBI	343	PBIGNG32537
PBI	191	PBIGNG32538
PBI	131	PBIGNG32539
PBI	16	PBIGNG32540
PBI	586	PBIGNG32541
PBI	1109	PBIGNG32542
PBI	72	PBIGNG32543
PBI	97	PBIGNG32544
PBI	1081	PBIGNG32545
PBI	450	PBIGNG32546
PBI	1125	PBIGNG32547
PBI	194	PBIGNG32548
PBI	826	PBIGNG32549
PBI	242	PBIGNG32550
PBI	737	PBIGNG32551
PBI	162	PBIGNG32552
PBI	576	PBIGNG32553
PBI	344	PBIGNG32554
PBI	35	PBIGNG32555
PBI	59	PBIGNG32556
PBI	42	PBIGNG32557
PBI	33	PBIGNG32558
PBI	435	PBIGNG32559
PBI	396	PBIGNG32560
PBI	408	PBIGNG32456
PBI	29	PBIGNG32457
PBI	79	PBIGNG32458
PBI	263	PBIGNG32459
PBI	2165	PBIGNG32460
PBI	1390	PBIGNG32461
PBI	572	PBIGNG32462
PBI	1481	PBIGNG32463
PBI	690	PBIGNG32464
PBI	933	PBIGNG32465
PBI	158	PBIGNG32466
PBI	292	PBIGNG32467
PBI	590	PBIGNG32468
PBI	272	PBIGNG32469
PBI	708	PBIGNG32470
PBI	282	PBIGNG32471
PBI	631	PBIGNG32472
PBI	72	PBIGNG32473
PBI	179	PBIGNG32474
PBI	36	PBIGNG32475
PBI	131	PBIGNG32476
PBI	132	PBIGNG32477
PBI	845	PBIGNG32478
PBI	233	PBIGNG32479
PBI	158	PBIGNG32480
PBI	282	PBIGNG32481
PBI	308	PBIGNG32482
PBI	2165	PBIGNG32435
PBI	5596	PBIGNG32436
PBI	808	PBIGNG32437
PBI	17	PBIGNG32438
PBI	214	PBIGNG32439
PBI	613	PBIGNG32440
PBI	126	PBIGNG32441
PBI	75	PBIGNG32442
PBI	1040	PBIGNG32443
PBI	1133	PBIGNG32444
PBI	1486	PBIGNG32445
PBI	1833	PBIGNG32446
PBI	1695	PBIGNG32447
PBI	921	PBIGNG32448
PBI	365	PBIGNG32449
PBI	556	PBIGNG32450
PBI	706	PBIGNG32451
PBI	941	PBIGNG32452
PBI	400	PBIGNG32453
PBI	5259	PBIGNG32454
PBI	177	PBIGNG32455
PBI	828	PBIGNG32510
PBI	229	PBIGNG32511
PBI	302	PBIGNG32512
PBI	197	PBIGNG32513
PBI	656	PBIGNG32514
PBI	719	PBIGNG32515
PBI	1331	PBIGNG32516
PBI	177	PBIGNG32517
PBI	19	PBIGNG32518
PBI	163	PBIGNG32519
PBI	234	PBIGNG32520
PBI	33	PBIGNG32521
PBI	464	PBIGNG32522
PBI	67	PBIGNG32523
PBI	98	PBIGNG32524
PBI	158	PBIGNG32525
PBI	350	PBIGNG32526
PBI	49	PBIGNG32527
PBI	176	PBIGNG32528
PBI	305	PBIGNG32529
PBI	345	PBIGNG32530
PBI	359	PBIGNG32531
PBI	3671	PBIGNG32483
PBI	592	PBIGNG32484
PBI	241	PBIGNG32485
PBI	28	PBIGNG32486
PBI	52	PBIGNG32487
PBI	687	PBIGNG32488
PBI	282	PBIGNG32489
PBI	458	PBIGNG32490
PBI	1414	PBIGNG32491
PBI	1134	PBIGNG32492
PBI	86	PBIGNG32493
PBI	19	PBIGNG32494
PBI	60	PBIGNG32495
PBI	329	PBIGNG32496
PBI	145	PBIGNG32497
PBI	139	PBIGNG32498
PBI	498	PBIGNG32499
PBI	580	PBIGNG32500
PBI	765	PBIGNG32501
PBI	42	PBIGNG32502
PBI	31	PBIGNG32503
PBI	27	PBIGNG32504
PBI	502	PBIGNG32505
PBI	438	PBIGNG32506
PBI	1215	PBIGNG32507
PBI	40	PBIGNG32508
PBI	271	PBIGNG32509
PBI	579	PBIGNG32352
PBI	527	PBIGNG32353
PBI	451	PBIGNG32354
PBI	547	PBIGNG32355
PBI	60	PBIGNG32356
PBI	554	PBIGNG32357
PBI	1254	PBIGNG32358
PBI	433	PBIGNG32359
PBI	344	PBIGNG32360
PBI	54	PBIGNG32361
PBI	811	PBIGNG32362
PBI	49	PBIGNG32363
PBI	16	PBIGNG32364
PBI	733	PBIGNG32365
PBI	11	PBIGNG32366
PBI	56	PBIGNG32367
PBI	27	PBIGNG32368
PBI	412	PBIGNG32369
PBI	627	PBIGNG32370
PBI	63	PBIGNG32371
PBI	479	PBIGNG32372
PBI	228	PBIGNG32373
PBI	55	PBIGNG32374
PBI	123	PBIGNG32375
PBI	650	PBIGNG32376
PBI	159	PBIGNG32377
PBI	32	PBIGNG32378
PBI	206	PBIGNG32379
PBI	1372	PBIGNG32380
PBI	202	PBIGNG32381
PBI	101	PBIGNG32382
PBI	50	PBIGNG32383
PBI	278	PBIGNG32384
PBI	167	PBIGNG32385
PBI	178	PBIGNG32386
PBI	51	PBIGNG32387
PBI	572	PBIGNG32388
PBI	183	PBIGNG32389
PBI	50	PBIGNG32390
PBI	425	PBIGNG32391
PBI	424	PBIGNG32313
PBI	192	PBIGNG32314
PBI	66	PBIGNG32315
PBI	62	PBIGNG32316
PBI	24	PBIGNG32317
PBI	26	PBIGNG32318
PBI	55	PBIGNG32319
PBI	118	PBIGNG32320
PBI	32	PBIGNG32321
PBI	21	PBIGNG32322
PBI	16	PBIGNG32323
PBI	108	PBIGNG32324
PBI	90	PBIGNG32325
PBI	30	PBIGNG32326
PBI	51	PBIGNG32327
PBI	62	PBIGNG32328
PBI	128	PBIGNG32329
PBI	519	PBIGNG32330
PBI	52	PBIGNG32331
PBI	171	PBIGNG32332
PBI	126	PBIGNG32333
PBI	736	PBIGNG32334
PBI	1272	PBIGNG32335
PBI	32	PBIGNG32336
PBI	830	PBIGNG32337
PBI	75	PBIGNG32338
PBI	71	PBIGNG32339
PBI	133	PBIGNG32340
PBI	43	PBIGNG32341
PBI	786	PBIGNG32342
PBI	327	PBIGNG32343
PBI	40	PBIGNG32344
PBI	55	PBIGNG32345
PBI	109	PBIGNG32346
PBI	181	PBIGNG32347
PBI	64	PBIGNG32348
PBI	20	PBIGNG32349
PBI	937	PBIGNG32350
PBI	1103	PBIGNG32351
PBI	131	PBIGNG32408
PBI	16	PBIGNG32409
PBI	2130	PBIGNG32410
PBI	41	PBIGNG32411
PBI	18	PBIGNG32412
PBI	82	PBIGNG32413
PBI	510	PBIGNG32414
PBI	22	PBIGNG32415
PBI	2523	PBIGNG32416
PBI	51	PBIGNG32417
PBI	34	PBIGNG32418
PBI	45	PBIGNG32419
PBI	16	PBIGNG32420
PBI	16	PBIGNG32421
PBI	42	PBIGNG32422
PBI	1698	PBIGNG32423
PBI	245	PBIGNG32424
PBI	131	PBIGNG32425
PBI	165	PBIGNG32426
PBI	206	PBIGNG32427
PBI	621	PBIGNG32428
PBI	867	PBIGNG32429
PBI	497	PBIGNG32430
PBI	288	PBIGNG32431
PBI	349	PBIGNG32432
PBI	292	PBIGNG32433
PBI	2095	PBIGNG32434
PBI	8799	PBIGNG32392
PBI	1262	PBIGNG32393
PBI	16	PBIGNG32394
PBI	433	PBIGNG32395
PBI	2109	PBIGNG32396
PBI	92	PBIGNG32397
PBI	48	PBIGNG32398
PBI	266	PBIGNG32399
PBI	40	PBIGNG32400
PBI	684	PBIGNG32401
PBI	93	PBIGNG32402
PBI	82	PBIGNG32403
PBI	225	PBIGNG32404
PBI	573	PBIGNG32405
PBI	202	PBIGNG32406
PBI	5	PBIGNG32407
PBI	710	PBIGNG39185
PBI	527	PBIGNG38303
PBI	145	PBIGNG38304
PBI	139	PBIGNG38305
PBI	208	PBIGNG38306
PBI	542	PBIGNG38307
PBI	596	PBIGNG38308
PBI	369	PBIGNG38309
PBI	227	PBIGNG38310
PBI	4	PBIGNG38311
PBI	92	PBIGNG38312
PBI	97	PBIGNG38313
PBI	155	PBIGNG38314
PBI	117	PBIGNG38315
PBI	22	PBIGNG38316
PBI	8454	PBIGNG38252
PBI	195	PBIGNG38253
PBI	10	PBIGNG38254
PBI	235	PBIGNG38255
PBI	341	PBIGNG38256
PBI	47	PBIGNG38257
PBI	26	PBIGNG38258
PBI	3957	PBIGNG38259
PBI	6	PBIGNG38260
PBI	430	PBIGNG38261
PBI	109	PBIGNG38262
PBI	606	PBIGNG38263
PBI	214	PBIGNG38264
PBI	712	PBIGNG38265
PBI	295	PBIGNG38266
PBI	469	PBIGNG38267
PBI	35	PBIGNG38268
PBI	672	PBIGNG38269
PBI	129	PBIGNG38270
PBI	972	PBIGNG38271
PBI	270	PBIGNG38272
PBI	118	PBIGNG38273
PBI	187	PBIGNG38274
PBI	254	PBIGNG38275
PBI	1377	PBIGNG38276
PBI	36	PBIGNG38277
PBI	1688	PBIGNG38278
PBI	539	PBIGNG38279
PBI	358	PBIGNG38280
PBI	538	PBIGNG38281
PBI	2572	PBIGNG38282
PBI	1855	PBIGNG38283
PBI	219	PBIGNG38284
PBI	1030	PBIGNG38285
PBI	4945	PBIGNG38286
PBI	985	PBIGNG38287
PBI	270	PBIGNG38288
PBI	782	PBIGNG38289
PBI	339	PBIGNG38290
PBI	228	PBIGNG38291
PBI	576	PBIGNG38292
PBI	117	PBIGNG38293
PBI	350	PBIGNG38294
PBI	74	PBIGNG38295
PBI	170	PBIGNG38296
PBI	312	PBIGNG39199
PBI	284	PBIGNG39207
PBI	900	PBIGNG39206
PBI	6688	PBIGNG36610
PBI	84	PBIGNG36611
PBI	417	PBIGNG36612
PBI	755	PBIGNG36613
PBI	92	PBIGNG36614
PBI	65	PBIGNG36615
PBI	484	PBIGNG36616
PBI	109	PBIGNG36617
PBI	1697	PBIGNG36618
PBI	194	PBIGNG36619
PBI	103	PBIGNG36620
PBI	147	PBIGNG36621
PBI	3635	PBIGNG36637
PBI	320	PBIGNG36638
PBI	44	PBIGNG36639
PBI	72	PBIGNG36640
PBI	302	PBIGNG36641
PBI	481	PBIGNG36642
PBI	464	PBIGNG36643
PBI	499	PBIGNG36644
PBI	63	PBIGNG36645
PBI	192	PBIGNG36646
PBI	14	PBIGNG36647
PBI	47	PBIGNG36648
PBI	183	PBIGNG36649
PBI	522	PBIGNG36650
PBI	313	PBIGNG36651
PBI	642	PBIGNG35969
PBI	1323	PBIGNG35970
PBI	120	PBIGNG35971
PBI	644	PBIGNG35972
PBI	223	PBIGNG35973
PBI	1638	PBIGNG35974
PBI	972	PBIGNG35975
PBI	113	PBIGNG35976
PBI	2250	PBIGNG35977
PBI	143	PBIGNG35978
PBI	1723	PBIGNG35979
PBI	164	PBIGNG35980
PBI	449	PBIGNG35981
PBI	5401	PBIGNG35982
PBI	249	PBIGNG35983
PBI	72	PBIGNG35984
PBI	307	PBIGNG35985
PBI	259	PBIGNG35986
PBI	94	PBIGNG35987
PBI	99	PBIGNG35988
PBI	8	PBIGNG35989
PBI	78	PBIGNG35990
PBI	41	PBIGNG35991
PBI	18	PBIGNG35992
PBI	150	PBIGNG35993
PBI	32	PBIGNG35994
PBI	518	PBIGNG35852
PBI	154	PBIGNG35853
PBI	778	PBIGNG35854
PBI	68	PBIGNG35855
PBI	21	PBIGNG35856
PBI	47	PBIGNG35857
PBI	69	PBIGNG35858
PBI	265	PBIGNG35859
PBI	380	PBIGNG35860
PBI	61	PBIGNG35861
PBI	88	PBIGNG35862
PBI	131	PBIGNG35863
PBI	293	PBIGNG35864
PBI	76	PBIGNG35865
PBI	111	PBIGNG35866
PBI	13	PBIGNG35867
PBI	32	PBIGNG35868
PBI	1582	PBIGNG35869
PBI	2029	PBIGNG35870
PBI	94	PBIGNG35871
